format,file_path,symbol_name,current_location,inferred_domain,inferred_qname,source_fact_ref,public_api_impact,tests_existing,tests_needed,migration_status,reviewer_verdict,notes
pgm,src/python/pgm/__init__.py,pgm_maxval,src/python/pgm/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
pgm,src/python/pgm/__init__.py,pgm_midpoint_gray,src/python/pgm/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
pgm,src/python/pgm/__init__.py,pgm_median_brightness,src/python/pgm/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
pgm,src/python/pgm/__init__.py,pgm_pixel_value_range,src/python/pgm/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
pgm,src/python/pgm/__init__.py,PgmError,src/python/pgm/__init__.py,,N/A_INFRASTRUCTURE,,LOW,YES,,PENDING,,
pgm,src/python/pgm/__init__.py,PgmInvalidMagicError,src/python/pgm/__init__.py,,N/A_INFRASTRUCTURE,,LOW,YES,,PENDING,,
pgm,src/python/pgm/__init__.py,PgmInvalidHeaderError,src/python/pgm/__init__.py,,N/A_INFRASTRUCTURE,,LOW,YES,,PENDING,,
pgm,src/python/pgm/__init__.py,PgmSizeError,src/python/pgm/__init__.py,,N/A_INFRASTRUCTURE,,LOW,YES,,PENDING,,
pgm,src/python/pgm/__init__.py,PgmDecodeError,src/python/pgm/__init__.py,,N/A_INFRASTRUCTURE,,LOW,YES,,PENDING,,
pgm,src/python/pgm/__init__.py,PgmImage,src/python/pgm/__init__.py,,,,HIGH,YES,,PENDING,,NO_QNAME_MAPPING
ppm,src/python/ppm/__init__.py,parse_ppm,src/python/ppm/__init__.py,,N/A_FUNCTIONAL_ENTRYPOINT,,HIGH,YES,,PENDING,,
ppm,src/python/ppm/__init__.py,parse_ppm_strict,src/python/ppm/__init__.py,,N/A_FUNCTIONAL_ENTRYPOINT,,HIGH,YES,,PENDING,,
ppm,src/python/ppm/__init__.py,probe_ppm,src/python/ppm/__init__.py,,N/A_FUNCTIONAL_ENTRYPOINT,,HIGH,YES,,PENDING,,
ppm,src/python/ppm/__init__.py,get_capabilities,src/python/ppm/__init__.py,,N/A_FUNCTIONAL_ENTRYPOINT,,HIGH,YES,,PENDING,,
ppm,src/python/ppm/__init__.py,write_ppm,src/python/ppm/__init__.py,,N/A_FUNCTIONAL_ENTRYPOINT,,HIGH,YES,,PENDING,,
ppm,src/python/ppm/__init__.py,get_dimensions,src/python/ppm/__init__.py,,,,LOW,YES,,PENDING,,NO_QNAME_MAPPING
ppm,src/python/ppm/__init__.py,to_grayscale,src/python/ppm/__init__.py,,,,LOW,YES,,PENDING,,NO_QNAME_MAPPING
ppm,src/python/ppm/__init__.py,brightness,src/python/ppm/__init__.py,,,,LOW,YES,,PENDING,,NO_QNAME_MAPPING
ppm,src/python/ppm/__init__.py,pixel_count,src/python/ppm/__init__.py,,,,LOW,YES,,PENDING,,NO_QNAME_MAPPING
ppm,src/python/ppm/__init__.py,average_color,src/python/ppm/__init__.py,,,,LOW,YES,,PENDING,,NO_QNAME_MAPPING
ppm,src/python/ppm/__init__.py,crop,src/python/ppm/__init__.py,,,,LOW,YES,,PENDING,,NO_QNAME_MAPPING
ppm,src/python/ppm/__init__.py,flip_horizontal,src/python/ppm/__init__.py,,,,LOW,YES,,PENDING,,NO_QNAME_MAPPING
ppm,src/python/ppm/__init__.py,invert,src/python/ppm/__init__.py,,,,LOW,YES,,PENDING,,NO_QNAME_MAPPING
ppm,src/python/ppm/__init__.py,flip_vertical,src/python/ppm/__init__.py,,,,LOW,YES,,PENDING,,NO_QNAME_MAPPING
ppm,src/python/ppm/__init__.py,rotate_90,src/python/ppm/__init__.py,,,,LOW,YES,,PENDING,,NO_QNAME_MAPPING
ppm,src/python/ppm/__init__.py,is_grayscale,src/python/ppm/__init__.py,,,,LOW,YES,,PENDING,,NO_QNAME_MAPPING
ppm,src/python/ppm/__init__.py,ppm_red_channel_average,src/python/ppm/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
ppm,src/python/ppm/__init__.py,ppm_green_channel_average,src/python/ppm/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
ppm,src/python/ppm/__init__.py,ppm_unique_color_count,src/python/ppm/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
ppm,src/python/ppm/__init__.py,ppm_brightness_variance,src/python/ppm/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
ppm,src/python/ppm/__init__.py,ppm_pixel_count,src/python/ppm/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
ppm,src/python/ppm/__init__.py,ppm_is_binary,src/python/ppm/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
ppm,src/python/ppm/__init__.py,ppm_aspect_ratio,src/python/ppm/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
ppm,src/python/ppm/__init__.py,ppm_dominant_channel,src/python/ppm/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
ppm,src/python/ppm/__init__.py,ppm_min_max_brightness,src/python/ppm/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
ppm,src/python/ppm/__init__.py,ppm_blue_channel_average,src/python/ppm/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
ppm,src/python/ppm/__init__.py,ppm_is_grayscale,src/python/ppm/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
ppm,src/python/ppm/__init__.py,ppm_channel_range,src/python/ppm/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
ppm,src/python/ppm/__init__.py,ppm_saturation_estimate,src/python/ppm/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
ppm,src/python/ppm/__init__.py,ppm_is_dark,src/python/ppm/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
ppm,src/python/ppm/__init__.py,ppm_red_channel_sum,src/python/ppm/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
ppm,src/python/ppm/__init__.py,ppm_row_count,src/python/ppm/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
ppm,src/python/ppm/__init__.py,ppm_blue_channel_sum,src/python/ppm/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
ppm,src/python/ppm/__init__.py,ppm_perimeter,src/python/ppm/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
ppm,src/python/ppm/__init__.py,ppm_dimension_ratio,src/python/ppm/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
ppm,src/python/ppm/__init__.py,ppm_is_square,src/python/ppm/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
ppm,src/python/ppm/__init__.py,ppm_is_landscape,src/python/ppm/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
ppm,src/python/ppm/__init__.py,ppm_max_dimension,src/python/ppm/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
ppm,src/python/ppm/__init__.py,ppm_has_pure_black,src/python/ppm/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
ppm,src/python/ppm/__init__.py,ppm_max_channel_sum,src/python/ppm/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
ppm,src/python/ppm/__init__.py,ppm_min_channel_sum,src/python/ppm/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
ppm,src/python/ppm/__init__.py,ppm_has_pure_white,src/python/ppm/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
ppm,src/python/ppm/__init__.py,ppm_megapixels,src/python/ppm/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
ppm,src/python/ppm/__init__.py,ppm_channel_balance,src/python/ppm/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
ppm,src/python/ppm/__init__.py,ppm_column_count,src/python/ppm/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
ppm,src/python/ppm/__init__.py,ppm_min_dimension,src/python/ppm/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
ppm,src/python/ppm/__init__.py,ppm_is_tall,src/python/ppm/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
ppm,src/python/ppm/__init__.py,ppm_pixel_density,src/python/ppm/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
ppm,src/python/ppm/__init__.py,ppm_is_portrait,src/python/ppm/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
ppm,src/python/ppm/__init__.py,ppm_diagonal,src/python/ppm/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
ppm,src/python/ppm/__init__.py,ppm_is_monochrome,src/python/ppm/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
ppm,src/python/ppm/__init__.py,ppm_total_channel_sum,src/python/ppm/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
ppm,src/python/ppm/__init__.py,ppm_avg_brightness,src/python/ppm/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
ppm,src/python/ppm/__init__.py,ppm_color_variance,src/python/ppm/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
ppm,src/python/ppm/__init__.py,ppm_distinct_pixel_count,src/python/ppm/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
ppm,src/python/ppm/__init__.py,ppm_red_ratio,src/python/ppm/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
ppm,src/python/ppm/__init__.py,ppm_border_brightness,src/python/ppm/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
ppm,src/python/ppm/__init__.py,ppm_green_ratio,src/python/ppm/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
ppm,src/python/ppm/__init__.py,ppm_pixel_brightness_range,src/python/ppm/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
ppm,src/python/ppm/__init__.py,ppm_blue_ratio,src/python/ppm/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
ppm,src/python/ppm/__init__.py,ppm_is_bright,src/python/ppm/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
ppm,src/python/ppm/__init__.py,ppm_maxval,src/python/ppm/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
ppm,src/python/ppm/__init__.py,ppm_normalized_brightness,src/python/ppm/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
ppm,src/python/ppm/__init__.py,ppm_area,src/python/ppm/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
ppm,src/python/ppm/__init__.py,ppm_min_channel_avg,src/python/ppm/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
ppm,src/python/ppm/__init__.py,ppm_max_pixel_brightness,src/python/ppm/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
ppm,src/python/ppm/__init__.py,PpmError,src/python/ppm/__init__.py,,N/A_INFRASTRUCTURE,,LOW,YES,,PENDING,,
ppm,src/python/ppm/__init__.py,PpmInvalidMagicError,src/python/ppm/__init__.py,,N/A_INFRASTRUCTURE,,LOW,YES,,PENDING,,
ppm,src/python/ppm/__init__.py,PpmInvalidHeaderError,src/python/ppm/__init__.py,,N/A_INFRASTRUCTURE,,LOW,YES,,PENDING,,
ppm,src/python/ppm/__init__.py,PpmSizeError,src/python/ppm/__init__.py,,N/A_INFRASTRUCTURE,,LOW,YES,,PENDING,,
ppm,src/python/ppm/__init__.py,PpmDecodeError,src/python/ppm/__init__.py,,N/A_INFRASTRUCTURE,,LOW,YES,,PENDING,,
ppm,src/python/ppm/__init__.py,PpmImage,src/python/ppm/__init__.py,,,,HIGH,YES,,PENDING,,NO_QNAME_MAPPING
ppm,src/python/ppm/__init__.py,convert_ppm_to_pgm,src/python/ppm/__init__.py,,N/A_FUNCTIONAL_ENTRYPOINT,,HIGH,YES,,PENDING,,
ppm,src/python/ppm/__init__.py,ppm_pixels_to_pgm_pixels,src/python/ppm/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
qoi,src/python/qoi/__init__.py,parse_qoi,src/python/qoi/__init__.py,,N/A_FUNCTIONAL_ENTRYPOINT,,HIGH,YES,,PENDING,,
qoi,src/python/qoi/__init__.py,parse_qoi_strict,src/python/qoi/__init__.py,,N/A_FUNCTIONAL_ENTRYPOINT,,HIGH,YES,,PENDING,,
qoi,src/python/qoi/__init__.py,probe_qoi,src/python/qoi/__init__.py,,N/A_FUNCTIONAL_ENTRYPOINT,,HIGH,YES,,PENDING,,
qoi,src/python/qoi/__init__.py,get_capabilities,src/python/qoi/__init__.py,,N/A_FUNCTIONAL_ENTRYPOINT,,HIGH,YES,,PENDING,,
qoi,src/python/qoi/__init__.py,qoi_dimensions,src/python/qoi/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
qoi,src/python/qoi/__init__.py,qoi_pixel_count,src/python/qoi/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
qoi,src/python/qoi/__init__.py,qoi_unique_color_count,src/python/qoi/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
qoi,src/python/qoi/__init__.py,qoi_channel_count,src/python/qoi/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
qoi,src/python/qoi/__init__.py,qoi_is_opaque,src/python/qoi/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
qoi,src/python/qoi/__init__.py,qoi_has_alpha,src/python/qoi/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
qoi,src/python/qoi/__init__.py,qoi_average_brightness,src/python/qoi/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
qoi,src/python/qoi/__init__.py,qoi_red_channel_average,src/python/qoi/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
qoi,src/python/qoi/__init__.py,qoi_dominant_channel,src/python/qoi/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
qoi,src/python/qoi/__init__.py,qoi_min_max_brightness,src/python/qoi/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
qoi,src/python/qoi/__init__.py,qoi_green_channel_average,src/python/qoi/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
qoi,src/python/qoi/__init__.py,qoi_blue_channel_average,src/python/qoi/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
qoi,src/python/qoi/__init__.py,qoi_is_grayscale,src/python/qoi/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
qoi,src/python/qoi/__init__.py,qoi_brightness_variance,src/python/qoi/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
qoi,src/python/qoi/__init__.py,qoi_total_brightness,src/python/qoi/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
qoi,src/python/qoi/__init__.py,qoi_avg_rgb_value,src/python/qoi/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
qoi,src/python/qoi/__init__.py,qoi_red_dominance_ratio,src/python/qoi/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
qoi,src/python/qoi/__init__.py,qoi_aspect_ratio,src/python/qoi/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
qoi,src/python/qoi/__init__.py,qoi_color_concentration,src/python/qoi/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
qoi,src/python/qoi/__init__.py,qoi_avg_rgb,src/python/qoi/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
qoi,src/python/qoi/__init__.py,qoi_red_dominant,src/python/qoi/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
qoi,src/python/qoi/__init__.py,qoi_blue_dominant,src/python/qoi/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
qoi,src/python/qoi/__init__.py,qoi_green_dominant,src/python/qoi/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
qoi,src/python/qoi/__init__.py,qoi_row_count,src/python/qoi/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
qoi,src/python/qoi/__init__.py,qoi_is_square,src/python/qoi/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
qoi,src/python/qoi/__init__.py,qoi_perimeter,src/python/qoi/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
qoi,src/python/qoi/__init__.py,qoi_color_variance,src/python/qoi/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
qoi,src/python/qoi/__init__.py,qoi_dimension_ratio,src/python/qoi/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
qoi,src/python/qoi/__init__.py,qoi_is_landscape,src/python/qoi/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
qoi,src/python/qoi/__init__.py,qoi_is_portrait,src/python/qoi/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
qoi,src/python/qoi/__init__.py,qoi_max_dimension,src/python/qoi/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
qoi,src/python/qoi/__init__.py,qoi_has_any_black,src/python/qoi/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
qoi,src/python/qoi/__init__.py,qoi_max_channel_average,src/python/qoi/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
qoi,src/python/qoi/__init__.py,qoi_min_channel_average,src/python/qoi/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
qoi,src/python/qoi/__init__.py,qoi_has_any_white,src/python/qoi/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
qoi,src/python/qoi/__init__.py,qoi_channel_range,src/python/qoi/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
qoi,src/python/qoi/__init__.py,qoi_diagonal,src/python/qoi/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
qoi,src/python/qoi/__init__.py,qoi_min_dimension,src/python/qoi/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
qoi,src/python/qoi/__init__.py,qoi_area,src/python/qoi/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
qoi,src/python/qoi/__init__.py,qoi_brightness_range,src/python/qoi/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
qoi,src/python/qoi/__init__.py,qoi_is_small,src/python/qoi/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
qoi,src/python/qoi/__init__.py,qoi_megapixels,src/python/qoi/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
qoi,src/python/qoi/__init__.py,qoi_channel_balance,src/python/qoi/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
qoi,src/python/qoi/__init__.py,qoi_is_tall,src/python/qoi/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
qoi,src/python/qoi/__init__.py,qoi_channel_entropy,src/python/qoi/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
qoi,src/python/qoi/__init__.py,qoi_is_monochrome,src/python/qoi/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
qoi,src/python/qoi/__init__.py,qoi_red_ratio,src/python/qoi/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
qoi,src/python/qoi/__init__.py,qoi_green_ratio,src/python/qoi/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
qoi,src/python/qoi/__init__.py,qoi_blue_ratio,src/python/qoi/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
qoi,src/python/qoi/__init__.py,qoi_pixel_density,src/python/qoi/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
qoi,src/python/qoi/__init__.py,qoi_is_dark,src/python/qoi/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
qoi,src/python/qoi/__init__.py,qoi_color_depth_estimate,src/python/qoi/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
qoi,src/python/qoi/__init__.py,qoi_is_bright,src/python/qoi/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
qoi,src/python/qoi/__init__.py,qoi_saturation_estimate,src/python/qoi/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
qoi,src/python/qoi/__init__.py,qoi_pixel_contrast,src/python/qoi/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
qoi,src/python/qoi/__init__.py,qoi_max_brightness,src/python/qoi/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
qoi,src/python/qoi/__init__.py,qoi_total_rgb_sum,src/python/qoi/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
qoi,src/python/qoi/__init__.py,qoi_channel_variance,src/python/qoi/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
qoi,src/python/qoi/__init__.py,qoi_red_blue_ratio,src/python/qoi/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
qoi,src/python/qoi/__init__.py,qoi_normalized_brightness,src/python/qoi/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
qoi,src/python/qoi/__init__.py,qoi_min_brightness,src/python/qoi/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
qoi,src/python/qoi/__init__.py,qoi_above_mean_ratio,src/python/qoi/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
qoi,src/python/qoi/__init__.py,qoi_green_blue_ratio,src/python/qoi/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
qoi,src/python/qoi/__init__.py,qoi_is_wide,src/python/qoi/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
qoi,src/python/qoi/__init__.py,QoiImage,src/python/qoi/__init__.py,,,,HIGH,YES,,PENDING,,NO_QNAME_MAPPING
qoi,src/python/qoi/__init__.py,encode_qoi,src/python/qoi/__init__.py,,N/A_FUNCTIONAL_ENTRYPOINT,,HIGH,YES,,PENDING,,
qoi,src/python/qoi/__init__.py,encode_qoi_to_file,src/python/qoi/__init__.py,,N/A_FUNCTIONAL_ENTRYPOINT,,HIGH,YES,,PENDING,,
qoi,src/python/qoi/__init__.py,get_encoder_capabilities,src/python/qoi/__init__.py,,N/A_FUNCTIONAL_ENTRYPOINT,,HIGH,YES,,PENDING,,
sylk,src/python/sylk/__init__.py,parse_sylk,src/python/sylk/__init__.py,,N/A_FUNCTIONAL_ENTRYPOINT,,HIGH,YES,,PENDING,,
sylk,src/python/sylk/__init__.py,parse_sylk_strict,src/python/sylk/__init__.py,,N/A_FUNCTIONAL_ENTRYPOINT,,HIGH,YES,,PENDING,,
sylk,src/python/sylk/__init__.py,probe_sylk,src/python/sylk/__init__.py,,N/A_FUNCTIONAL_ENTRYPOINT,,HIGH,YES,,PENDING,,
sylk,src/python/sylk/__init__.py,get_capabilities,src/python/sylk/__init__.py,,N/A_FUNCTIONAL_ENTRYPOINT,,HIGH,YES,,PENDING,,
sylk,src/python/sylk/__init__.py,sylk_to_csv,src/python/sylk/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
sylk,src/python/sylk/__init__.py,get_cell_value,src/python/sylk/__init__.py,,,,LOW,YES,,PENDING,,NO_QNAME_MAPPING
sylk,src/python/sylk/__init__.py,get_row_values,src/python/sylk/__init__.py,,,,LOW,YES,,PENDING,,NO_QNAME_MAPPING
sylk,src/python/sylk/__init__.py,get_column_values,src/python/sylk/__init__.py,,,,LOW,YES,,PENDING,,NO_QNAME_MAPPING
sylk,src/python/sylk/__init__.py,get_row_count,src/python/sylk/__init__.py,,,,LOW,YES,,PENDING,,NO_QNAME_MAPPING
sylk,src/python/sylk/__init__.py,get_column_count,src/python/sylk/__init__.py,,,,LOW,YES,,PENDING,,NO_QNAME_MAPPING
sylk,src/python/sylk/__init__.py,get_cell_count,src/python/sylk/__init__.py,,,,LOW,YES,,PENDING,,NO_QNAME_MAPPING
sylk,src/python/sylk/__init__.py,get_all_values,src/python/sylk/__init__.py,,,,LOW,YES,,PENDING,,NO_QNAME_MAPPING
sylk,src/python/sylk/__init__.py,set_cell_value,src/python/sylk/__init__.py,,,,LOW,YES,,PENDING,,NO_QNAME_MAPPING
sylk,src/python/sylk/__init__.py,write_sylk,src/python/sylk/__init__.py,,N/A_FUNCTIONAL_ENTRYPOINT,,HIGH,YES,,PENDING,,
sylk,src/python/sylk/__init__.py,add_row,src/python/sylk/__init__.py,,,,LOW,YES,,PENDING,,NO_QNAME_MAPPING
sylk,src/python/sylk/__init__.py,delete_row,src/python/sylk/__init__.py,,,,LOW,YES,,PENDING,,NO_QNAME_MAPPING
sylk,src/python/sylk/__init__.py,count_nonempty_cells,src/python/sylk/__init__.py,,,,LOW,YES,,PENDING,,NO_QNAME_MAPPING
sylk,src/python/sylk/__init__.py,sum_column,src/python/sylk/__init__.py,,,,LOW,YES,,PENDING,,NO_QNAME_MAPPING
sylk,src/python/sylk/__init__.py,min_column_value,src/python/sylk/__init__.py,,,,LOW,YES,,PENDING,,NO_QNAME_MAPPING
