source_plan,taskcard_id,definition_line,definition_text,occurrence_count,master_state,canonical_task_id,disposition
playful-discovering-thunder.md,TC-RR-002,720,#### TC-RR-001-04 — Record decision and update TC-RR-002,34,UNRECONCILED,,
playful-discovering-thunder.md,TC-RR-003,883,### TC-RR-003 — CODE: V91 Resurrection WARN → FAIL,19,UNRECONCILED,,
playful-discovering-thunder.md,TC-ROOT-002,103,- Registry marks `state/` as `retention: DELETED` since TC-ROOT-002.,2,UNRECONCILED,,
playful-discovering-thunder.md,TC-RR-001b,206,beyond state/. Mitigation: audit all DELETED entries before applying (TC-RR-001b).,1,UNRECONCILED,,
playful-discovering-thunder.md,TC-RR-004,1041,### TC-RR-004 — CODE: V91 Source-Test Parity Check,11,UNRECONCILED,,
playful-discovering-thunder.md,TC-RR-005,1166,### TC-RR-005 — CODE: V91 README Content Floor Check,10,UNRECONCILED,,
playful-discovering-thunder.md,TC-RR-006,1277,### TC-RR-006 — CODE: check_new_root_dirs.py Pre-Commit Script,10,UNRECONCILED,,
playful-discovering-thunder.md,TC-RR-007,1337,### TC-RR-007 — CONFIG: Wire Pre-Commit Hook,6,UNRECONCILED,,
playful-discovering-thunder.md,TC-RR-008,1404,### TC-RR-008 — CODE: V91 Registry Producer Integrity Check,8,UNRECONCILED,,
playful-discovering-thunder.md,TC-RR-009,1504,### TC-RR-009 — README: Repair 6 Priority READMEs,8,UNRECONCILED,,
playful-discovering-thunder.md,TC-RR-010,1622,### TC-RR-010 — TEST: Root Folder Governance Test Suite,13,UNRECONCILED,,
playful-discovering-thunder.md,TC-RR-011,1726,### TC-RR-011 — REPORT: Formal Recon Report,10,UNRECONCILED,,
playful-discovering-thunder.md,TC-RR-012,1802,### TC-RR-012 — CLOSEOUT: Terminal Closeout and Idempotency,11,UNRECONCILED,,
playful-discovering-thunder.md,TC-RR-001-01,592,#### TC-RR-001-01 — Read state/ file contents,4,UNRECONCILED,,
playful-discovering-thunder.md,TC-RR-001-02,634,#### TC-RR-001-02 — Search codebase for state/ write patterns,3,UNRECONCILED,,
playful-discovering-thunder.md,TC-RR-001-03,680,#### TC-RR-001-03 — Audit all DELETED registry entries,5,UNRECONCILED,,
playful-discovering-thunder.md,TC-RR-001-04,720,#### TC-RR-001-04 — Record decision and update TC-RR-002,4,UNRECONCILED,,
playful-discovering-thunder.md,TC-RR-002-01,802,#### TC-RR-002-01 — Verify no downstream reads depend on state/,5,UNRECONCILED,,
playful-discovering-thunder.md,TC-RR-002-02,825,#### TC-RR-002-02 — Execute resolution,4,UNRECONCILED,,
playful-discovering-thunder.md,TC-RR-002-03,857,#### TC-RR-002-03 — Update registry and verify,4,UNRECONCILED,,
playful-discovering-thunder.md,TC-RR-003-01,929,#### TC-RR-003-01 — Edit V91 resurrection severity,5,UNRECONCILED,,
playful-discovering-thunder.md,TC-RR-003-02,966,#### TC-RR-003-02 — Update test file,5,UNRECONCILED,,
playful-discovering-thunder.md,TC-RR-003-03,1005,#### TC-RR-003-03 — Run and verify test suite,7,UNRECONCILED,,
playful-discovering-thunder.md,TC-RR-004-01,1070,#### TC-RR-004-01 — Add _check_source_test_parity(),6,UNRECONCILED,,
playful-discovering-thunder.md,TC-RR-004-02,1093,#### TC-RR-004-02 — Replace Check 4 with new function,4,UNRECONCILED,,
playful-discovering-thunder.md,TC-RR-004-03,1117,#### TC-RR-004-03 — Add unit tests for new check,4,UNRECONCILED,,
playful-discovering-thunder.md,TC-RR-004-04,1142,#### TC-RR-004-04 — Run tests and verify,5,UNRECONCILED,,
playful-discovering-thunder.md,TC-RR-005-01,1192,#### TC-RR-005-01 — Add _check_readme_content_floor(),4,UNRECONCILED,,
playful-discovering-thunder.md,TC-RR-005-02,1207,#### TC-RR-005-02 — Call floor check inside Check 2,4,UNRECONCILED,,
playful-discovering-thunder.md,TC-RR-005-03,1236,#### TC-RR-005-03 — Add unit tests,4,UNRECONCILED,,
playful-discovering-thunder.md,TC-RR-005-04,1256,#### TC-RR-005-04 — Run and verify,6,UNRECONCILED,,
playful-discovering-thunder.md,TC-RR-006-01,1299,#### TC-RR-006-01 — Write check_new_root_dirs.py,4,UNRECONCILED,,
playful-discovering-thunder.md,TC-RR-006-02,1318,#### TC-RR-006-02 — Manual smoke test,4,UNRECONCILED,,
playful-discovering-thunder.md,TC-RR-007-01,1359,#### TC-RR-007-01 — Edit .pre-commit-config.yaml,4,UNRECONCILED,,
playful-discovering-thunder.md,TC-RR-007-02,1385,#### TC-RR-007-02 — Verify hook syntax,5,UNRECONCILED,,
playful-discovering-thunder.md,TC-RR-008-01,1431,#### TC-RR-008-01 — Add integrity check function,4,UNRECONCILED,,
playful-discovering-thunder.md,TC-RR-008-02,1445,#### TC-RR-008-02 — Call in V91 for each RETAIN entry,4,UNRECONCILED,,
playful-discovering-thunder.md,TC-RR-008-03,1468,#### TC-RR-008-03 — Add unit test,4,UNRECONCILED,,
playful-discovering-thunder.md,TC-RR-008-04,1485,#### TC-RR-008-04 — Run and record findings,3,UNRECONCILED,,
playful-discovering-thunder.md,TC-RR-009-01,1535,#### TC-RR-009-01 — src/README.md,6,UNRECONCILED,,
playful-discovering-thunder.md,TC-RR-009-02,1577,#### TC-RR-009-02 through TC-RR-009-06,4,UNRECONCILED,,
playful-discovering-thunder.md,TC-RR-009-03,1525,- TC-RR-009-03: tools/_readme.md,3,UNRECONCILED,,
playful-discovering-thunder.md,TC-RR-009-04,1526,- TC-RR-009-04: registry/README.md,3,UNRECONCILED,,
playful-discovering-thunder.md,TC-RR-009-05,1527,- TC-RR-009-05: plans/README.md,3,UNRECONCILED,,
playful-discovering-thunder.md,TC-RR-009-06,1577,#### TC-RR-009-02 through TC-RR-009-06,4,UNRECONCILED,,
playful-discovering-thunder.md,TC-RR-010-01,1648,#### TC-RR-010-01 — Write test file skeleton,4,UNRECONCILED,,
playful-discovering-thunder.md,TC-RR-010-02,1662,#### TC-RR-010-02 — Pre-commit script tests,3,UNRECONCILED,,
playful-discovering-thunder.md,TC-RR-010-03,1682,#### TC-RR-010-03 — V91 integration scenarios,3,UNRECONCILED,,
playful-discovering-thunder.md,TC-RR-010-04,1703,#### TC-RR-010-04 — Run full suite,5,UNRECONCILED,,
playful-discovering-thunder.md,TC-RR-011-01,1760,#### TC-RR-011-01 — Create directory,4,UNRECONCILED,,
playful-discovering-thunder.md,TC-RR-011-02,1776,#### TC-RR-011-02 — Write recon report,3,UNRECONCILED,,
playful-discovering-thunder.md,TC-RR-011-03,1746,- TC-RR-011-03: Verify report completeness,1,UNRECONCILED,,
playful-discovering-thunder.md,TC-RR-012-01,1834,#### TC-RR-012-01 — Idempotency proof,6,UNRECONCILED,,
playful-discovering-thunder.md,TC-RR-012-02,1865,#### TC-RR-012-02 — Final test suite run,5,UNRECONCILED,,
playful-discovering-thunder.md,TC-RR-012-03,1879,#### TC-RR-012-03 — Write terminal-closeout.yaml,5,UNRECONCILED,,
playful-discovering-thunder.md,TC-RR-012-04,1911,#### TC-RR-012-04 — Verify closure gate,3,UNRECONCILED,,
polymorphic-foraging-feather.md,TC-INV-005,263,## System Guarantees (G-001..G-020 — authoritative list for TC-INV-005),12,UNRECONCILED,,
polymorphic-foraging-feather.md,TC-INV-NNN,21,existing_taskcard_format: prose TC-INV-NNN (pre-enhancement),3,UNRECONCILED,,
polymorphic-foraging-feather.md,TC-INV-000,494,## TC-INV-000: Setup and Baseline,17,UNRECONCILED,,
polymorphic-foraging-feather.md,TC-INV-011,2675,## TC-INV-011: Second Pass and Quality Gates,11,UNRECONCILED,,
polymorphic-foraging-feather.md,TC-INV-001,720,## TC-INV-001: LOC Classification,12,UNRECONCILED,,
polymorphic-foraging-feather.md,TC-INV-002,999,## TC-INV-002: Machinery Architecture Reconstruction,9,UNRECONCILED,,
polymorphic-foraging-feather.md,TC-INV-003,1185,## TC-INV-003: Component Register,9,UNRECONCILED,,
polymorphic-foraging-feather.md,TC-INV-004,1349,## TC-INV-004: Problem Catalog,8,UNRECONCILED,,
polymorphic-foraging-feather.md,TC-INV-006,1672,## TC-INV-006: Risk Register,9,UNRECONCILED,,
polymorphic-foraging-feather.md,TC-INV-007,1826,## TC-INV-007: Architecture Options,9,UNRECONCILED,,
polymorphic-foraging-feather.md,TC-INV-008,2001,## TC-INV-008: Hardened Execution Plan,11,UNRECONCILED,,
polymorphic-foraging-feather.md,TC-INV-009,2229,## TC-INV-009: Adversarial Review,8,UNRECONCILED,,
polymorphic-foraging-feather.md,TC-INV-010,2492,## TC-INV-010: Executive Decision Brief,10,UNRECONCILED,,
polymorphic-foraging-feather.md,TC-PFF-R1,148,"- Updated manually per-sprint (comments cite TC-PFF-R1, 2026-07-09)",1,UNRECONCILED,,
polymorphic-foraging-feather.md,TC-ID,182,Requires: | TC-ID | STATUS | (two-column markdown table),2,UNRECONCILED,,
polymorphic-foraging-feather.md,TC-INV-000-01,521,"Child taskcards: TC-INV-000-01, TC-INV-000-02, TC-INV-000-03",2,UNRECONCILED,,
polymorphic-foraging-feather.md,TC-INV-000-02,521,"Child taskcards: TC-INV-000-01, TC-INV-000-02, TC-INV-000-03",4,UNRECONCILED,,
polymorphic-foraging-feather.md,TC-INV-000-03,521,"Child taskcards: TC-INV-000-01, TC-INV-000-02, TC-INV-000-03",4,UNRECONCILED,,
polymorphic-foraging-feather.md,TC-INV-001-01,741,"Child taskcards: TC-INV-001-01, TC-INV-001-02, TC-INV-001-03, TC-INV-001-04",5,UNRECONCILED,,
polymorphic-foraging-feather.md,TC-INV-001-02,741,"Child taskcards: TC-INV-001-01, TC-INV-001-02, TC-INV-001-03, TC-INV-001-04",5,UNRECONCILED,,
polymorphic-foraging-feather.md,TC-INV-001-03,741,"Child taskcards: TC-INV-001-01, TC-INV-001-02, TC-INV-001-03, TC-INV-001-04",4,UNRECONCILED,,
polymorphic-foraging-feather.md,TC-INV-001-04,741,"Child taskcards: TC-INV-001-01, TC-INV-001-02, TC-INV-001-03, TC-INV-001-04",4,UNRECONCILED,,
polymorphic-foraging-feather.md,TC-INV-002-01,1018,"Child taskcards: TC-INV-002-01, TC-INV-002-02, TC-INV-002-03",4,UNRECONCILED,,
polymorphic-foraging-feather.md,TC-INV-002-02,1018,"Child taskcards: TC-INV-002-01, TC-INV-002-02, TC-INV-002-03",4,UNRECONCILED,,
polymorphic-foraging-feather.md,TC-INV-002-03,1018,"Child taskcards: TC-INV-002-01, TC-INV-002-02, TC-INV-002-03",4,UNRECONCILED,,
polymorphic-foraging-feather.md,TC-INV-003-01,1201,"Child taskcards: TC-INV-003-01, TC-INV-003-02, TC-INV-003-03",6,UNRECONCILED,,
polymorphic-foraging-feather.md,TC-INV-003-02,1201,"Child taskcards: TC-INV-003-01, TC-INV-003-02, TC-INV-003-03",4,UNRECONCILED,,
polymorphic-foraging-feather.md,TC-INV-003-03,1201,"Child taskcards: TC-INV-003-01, TC-INV-003-02, TC-INV-003-03",3,UNRECONCILED,,
polymorphic-foraging-feather.md,TC-INV-004-01,1377,"Child taskcards: TC-INV-004-01, TC-INV-004-02",4,UNRECONCILED,,
polymorphic-foraging-feather.md,TC-INV-004-02,1377,"Child taskcards: TC-INV-004-01, TC-INV-004-02",3,UNRECONCILED,,
polymorphic-foraging-feather.md,TC-EXP-S7-004,1439,strategy: TC-EXP-S7-004 from hardened plan),3,UNRECONCILED,,
polymorphic-foraging-feather.md,TC-EXP-S1-002,1441,returns aggregate only; strategy: TC-EXP-S1-002),5,UNRECONCILED,,
polymorphic-foraging-feather.md,TC-INV-005-01,1490,Child Taskcard ID: TC-INV-005-01,3,UNRECONCILED,,
polymorphic-foraging-feather.md,TC-INV-005-02,1576,Next: TC-INV-005-02,3,UNRECONCILED,,
polymorphic-foraging-feather.md,TC-EXP-S1-001,1607,but state inputs NOT captured; no state-consistency-log exists yet (TC-EXP-S1-001 would add it),9,UNRECONCILED,,
polymorphic-foraging-feather.md,TC-INV-006-01,1715,Child Taskcard ID: TC-INV-006-01,3,UNRECONCILED,,
polymorphic-foraging-feather.md,TC-INV-006-02,1787,Child Taskcard ID: TC-INV-006-02,2,UNRECONCILED,,
polymorphic-foraging-feather.md,TC-INV-007-01,1868,Child Taskcard ID: TC-INV-007-01,3,UNRECONCILED,,
polymorphic-foraging-feather.md,TC-INV-007-02,1923,Next: TC-INV-007-02,3,UNRECONCILED,,
polymorphic-foraging-feather.md,TC-INV-008-01,2019,Child taskcards: TC-INV-008-01 through TC-INV-008-05,3,UNRECONCILED,,
polymorphic-foraging-feather.md,TC-INV-008-05,2019,Child taskcards: TC-INV-008-01 through TC-INV-008-05,2,UNRECONCILED,,
polymorphic-foraging-feather.md,TC-EXP-S0-001,2031,TC-EXP-S0-001: Document current passing test counts,5,UNRECONCILED,,
polymorphic-foraging-feather.md,TC-EXP-S0-002,2036,TC-EXP-S0-002: Capture current state file snapshot,3,UNRECONCILED,,
polymorphic-foraging-feather.md,TC-INV-008-02,2062,Child Taskcard ID: TC-INV-008-02,1,UNRECONCILED,,
polymorphic-foraging-feather.md,TC-EXP-S2-001,2069,TC-EXP-S2-001: Remove 3 architecturally blocked backends (169 LOC),5,UNRECONCILED,,
polymorphic-foraging-feather.md,TC-EXP-S2-002,2080,TC-EXP-S2-002: Grade Cache TTL Hardening (REDESIGN-004),6,UNRECONCILED,,
polymorphic-foraging-feather.md,TC-INV-008-03,2095,Child Taskcard ID: TC-INV-008-03,1,UNRECONCILED,,
polymorphic-foraging-feather.md,TC-EXP-S3-001,2102,TC-EXP-S3-001: Validator Dynamic Registration (REDESIGN-001),4,UNRECONCILED,,
polymorphic-foraging-feather.md,TC-EXP-S3-002,2113,TC-EXP-S3-002: Atomic Lock Collection (REDESIGN-003),3,UNRECONCILED,,
polymorphic-foraging-feather.md,TC-INV-008-04,2134,Child Taskcard ID: TC-INV-008-04,4,UNRECONCILED,,
polymorphic-foraging-feather.md,TC-EXP-S4-001,2141,TC-EXP-S4-001: State Integrity Pre-Check (REDESIGN-002),9,UNRECONCILED,,
polymorphic-foraging-feather.md,TC-EXP-S5-001,2158,TC-EXP-S5-001: Oracle Evidence Gate for Product Declarations (REDESIGN-005),5,UNRECONCILED,,
polymorphic-foraging-feather.md,TC-EXP-S6-001,2170,TC-EXP-S6-001: Audit and Retire 6 Autonomous Variants (conditional on audit findings),5,UNRECONCILED,,
polymorphic-foraging-feather.md,TC-EXP-S7-001,2180,TC-EXP-S7-001: Add validator registration policy to .supervisor/policies.yaml,2,UNRECONCILED,,
polymorphic-foraging-feather.md,TC-EXP-S7-002,2181,TC-EXP-S7-002: Add backend lifecycle ADR to docs/decisions/,1,UNRECONCILED,,
polymorphic-foraging-feather.md,TC-EXP-S7-003,2182,TC-EXP-S7-003: Add .supervisor/state-authority-map.yaml documenting state file ownership,1,UNRECONCILED,,
polymorphic-foraging-feather.md,TC-INV-009-01,2273,Child Taskcard ID: TC-INV-009-01,3,UNRECONCILED,,
polymorphic-foraging-feather.md,TC-INV-009-02,2354,Next: TC-INV-009-02,3,UNRECONCILED,,
polymorphic-foraging-feather.md,TC-INV-010-01,2532,Child Taskcard ID: TC-INV-010-01,3,UNRECONCILED,,
polymorphic-foraging-feather.md,TC-INV-010-02,2592,Next: TC-INV-010-02,3,UNRECONCILED,,
polymorphic-foraging-feather.md,TC-INV-011-02,2694,- All 12 quality gate counters at target (specified in TC-INV-011-02),2,UNRECONCILED,,
polymorphic-foraging-feather.md,TC-INV-011-01,2701,Child Taskcard ID: TC-INV-011-01,1,UNRECONCILED,,
polymorphic-foraging-feather.md,TC-EXP,2722,MS-INV-011-01-10: Reread 09-hardened-execution-plan.md; verify >= 12 TC-EXP-* taskcards;,7,UNRECONCILED,,
precious-wandering-lighthouse.md,TC-001,273,### TC-001: Read and verify actual dashboard.py line 109 logic,13,UNRECONCILED,,
precious-wandering-lighthouse.md,TC-002,303,### TC-002: Introduce certification run concept (run_manager.py),20,UNRECONCILED,,
precious-wandering-lighthouse.md,TC-003,390,### TC-003: Add MISSING_EVIDENCE verdict semantics to dashboard,9,UNRECONCILED,,
precious-wandering-lighthouse.md,TC-004,431,### TC-004: Build known-bad test fixtures and behavioral tests,7,UNRECONCILED,,
precious-wandering-lighthouse.md,TC-005,533,### TC-005: Build automated gap reconciler,4,UNRECONCILED,,
precious-wandering-lighthouse.md,TC-006,589,### TC-006: Register L28 skills and define maturity 4/5 criteria,9,UNRECONCILED,,
precious-wandering-lighthouse.md,TC-CERT-L-003,597,L28 is at maturity 3/5. TC-CERT-L-003 is referenced but has no content.,2,UNRECONCILED,,
precious-wandering-lighthouse.md,TC-007,636,### TC-007: Add 5 governance validators for certification lifecycle,11,UNRECONCILED,,
precious-wandering-lighthouse.md,TC-008,703,### TC-008: Fix supervisor continuation signal and wire certification work,4,UNRECONCILED,,
precious-wandering-lighthouse.md,TC-009,748,### TC-009: Regenerate pilot certification reports using new run model,6,UNRECONCILED,,
precious-wandering-lighthouse.md,TC-010,787,### TC-010: Final validation and terminal closure,4,UNRECONCILED,,
precious-wandering-lighthouse.md,TC-ID,824,| TC-ID | Priority | Depends On | Title | Status |,1,UNRECONCILED,,
serialized-petting-crab.md,TC-VPR-001,245,### TC-VPR-001 | Ground-Truth Audit,6,UNRECONCILED,,
serialized-petting-crab.md,TC-VPR-002,329,### TC-VPR-002 | Build dom_maturity_gap_generator.py,6,UNRECONCILED,,
serialized-petting-crab.md,TC-VPR-003,481,### TC-VPR-003 | Wire Generator into Autonomous Cycle,4,UNRECONCILED,,
serialized-petting-crab.md,TC-VPR-004,521,### TC-VPR-004 | Classifier Hardening,2,UNRECONCILED,,
serialized-petting-crab.md,TC-VPR-005,576,### TC-VPR-005 | End-to-End Pipeline Verification,4,UNRECONCILED,,
serialized-petting-crab.md,TC-VPR-006,650,### TC-VPR-006 | Policy Consumer Activation (minor),4,UNRECONCILED,,
serialized-petting-crab.md,TC-VPR-007,682,### TC-VPR-007 | Full Regression Suite,2,UNRECONCILED,,
serialized-petting-crab.md,TC-VPR-008,715,### TC-VPR-008 | Lifecycle Audit and Plan Closure,2,UNRECONCILED,,
serialized-petting-crab.md,TC-VPR-CLOSURE,726,--sprint-id TC-VPR-CLOSURE,1,UNRECONCILED,,
shimmering-rolling-meerkat.md,TC-SMR-004,370,| TC-SMR-004 | Implement Fix-RC-004: Single source of truth for validator expected_count | OPEN |,4,UNRECONCILED,,
shimmering-rolling-meerkat.md,TC-GAP-CHAIN-ABW-SAL-MRH-001,58,"The `TC-GAP-CHAIN-ABW-SAL-MRH-001` items all have `title: ""Implement unknown for ABW""`.",1,UNRECONCILED,,
shimmering-rolling-meerkat.md,TC-SAL-001,68,"TC-SAL-001 is TODO. Without SAL facts, the capability chain is broken upstream, and",5,UNRECONCILED,,
shimmering-rolling-meerkat.md,TC-LA,308,"task states, maturity levels) requires a more extensive update process (TC-LA series).",1,UNRECONCILED,,
shimmering-rolling-meerkat.md,TC-SMR-001,367,| TC-SMR-001 | Commit accumulated supervisor state + evaluate .runner_system_id | OPEN |,6,UNRECONCILED,,
shimmering-rolling-meerkat.md,TC-SMR-002,368,"| TC-SMR-002 | Execute REWORK-PQ-019-020-CLI-STUBS (CLI entry points + type stubs, 20 packages) | OPEN |",4,UNRECONCILED,,
shimmering-rolling-meerkat.md,TC-SMR-003,369,"| TC-SMR-003 | Implement Fix-RC-001: Capability-compiler quality gate for ""unknown"" features | OPEN |",4,UNRECONCILED,,
shimmering-rolling-meerkat.md,TC-SMR-005,371,"| TC-SMR-005 | Persist remaining fixes as governed taskcards (RC-002, RC-003, RC-005, RC-006) | OPEN |",4,UNRECONCILED,,
shimmering-rolling-meerkat.md,TC-SMR-006,372,| TC-SMR-006 | Sprint closeout: evidence declaration + autonomous-cycle + review package | OPEN |,3,UNRECONCILED,,
shimmering-rolling-meerkat.md,TC-SMR-SUP-001,569,- task_id: TC-SMR-SUP-001,1,UNRECONCILED,,
shimmering-rolling-meerkat.md,TC-SMR-SUP-002,582,- task_id: TC-SMR-SUP-002,1,UNRECONCILED,,
shimmering-rolling-meerkat.md,TC-SMR-SUP-003,595,- task_id: TC-SMR-SUP-003,1,UNRECONCILED,,
shimmering-rolling-meerkat.md,TC-SMR-SUP-004,608,- task_id: TC-SMR-SUP-004,2,UNRECONCILED,,
shiny-percolating-sky.md,TC-OIS-004,872,### TC-OIS-004: Add executor_config to Oracle Packages,14,UNRECONCILED,,
shiny-percolating-sky.md,TC-OIS-001,701,### TC-OIS-001: Scope Verification,9,UNRECONCILED,,
shiny-percolating-sky.md,TC-OIS-002,728,"### TC-OIS-002: Upgrade Oracle Packages for dif, fodt, sylk",25,UNRECONCILED,,
shiny-percolating-sky.md,TC-OIS-008,1176,### TC-OIS-008: Distribution-Aware V143 Validator,9,UNRECONCILED,,
shiny-percolating-sky.md,TC-ORA-NNN,723,| No conflicting task IDs | Manual comparison | Prior plan's TC-ORA-NNN vs this plan's TC-OIS-NNN are orthogonal | Amend scope to resolve |,1,UNRECONCILED,,
shiny-percolating-sky.md,TC-OIS-NNN,723,| No conflicting task IDs | Manual comparison | Prior plan's TC-ORA-NNN vs this plan's TC-OIS-NNN are orthogonal | Amend scope to resolve |,1,UNRECONCILED,,
shiny-percolating-sky.md,TC-OIS-003,799,### TC-OIS-003: Fix D1 Depth — Synthetic Property Exclusion,19,UNRECONCILED,,
shiny-percolating-sky.md,TC-OIS-006,1014,### TC-OIS-006: Remove G2 Test-Suite Fallback,13,UNRECONCILED,,
shiny-percolating-sky.md,TC-OIS-005,920,### TC-OIS-005: Implement Generic Invalid Case Executor,19,UNRECONCILED,,
shiny-percolating-sky.md,TC-OIS-009,1242,### TC-OIS-009: Full Oracle Execution and Gate Verification,16,UNRECONCILED,,
shiny-percolating-sky.md,TC-OIS-007,1085,### TC-OIS-007: Add Source Hash to Oracle Summaries,8,UNRECONCILED,,
shiny-percolating-sky.md,TC-OIS-010,1324,### TC-OIS-010: Update Documentation and Idempotency Verification,9,UNRECONCILED,,
shiny-percolating-sky.md,TC-OIS-011,1370,### TC-OIS-011: Evidence Traceability (NEW),7,UNRECONCILED,,
silly-popping-tower.md,TC-OCRD-A4,272,### TC-OCRD-A4 (Parent): Schema Migration Framework,22,UNRECONCILED,,
silly-popping-tower.md,TC-OCRD-A1,392,### TC-OCRD-A1 (Parent): Gap Attempt Registry,20,UNRECONCILED,,
silly-popping-tower.md,TC-OCRD-A2,691,### TC-OCRD-A2 (Parent): Per-Ingestor Transactions,14,UNRECONCILED,,
silly-popping-tower.md,TC-OCRD-A3,798,### TC-OCRD-A3 (Parent): Staleness Detection + SyncReport Persistence,16,UNRECONCILED,,
silly-popping-tower.md,TC-OCRD-A5,979,### TC-OCRD-A5 (Parent): Evidence Spot-Check,8,UNRECONCILED,,
